aircraft,mod,flap,isa_dev,cruise_alt,mach,payload,total_dist_nm,total_time_min,fuel_burned_lb,first_level_off_ft,cruise_vktas_kts
CJ1,Flatwing,0,0,37000,0.65,657,951.7195541459924,167,2193,37003,429
CJ1,Flatwing,0,0,37000,0.65,821,866.7764675092749,153,2029,37003,429
CJ1,Flatwing,0,0,37000,0.65,986,781.8348187293901,140,1864,37003,429
CJ1,Flatwing,0,0,37000,0.65,1150,696.8895893640565,126,1700,37003,429
CJ1,Flatwing,0,0,37000,0.64,0,1254.5275046410225,218,2740,37003,423
CJ1,Flatwing,0,0,37000,0.64,164,1218.8236917157014,212,2686,37003,423
CJ1,Flatwing,0,0,37000,0.64,329,1131.1101914712117,198,2521,37003,423
CJ1,Flatwing,0,0,37000,0.64,493,1044.4136406781115,184,2357,37003,423
CJ1,Flatwing,0,0,37000,0.64,657,957.7181834067886,170,2193,37003,423
CJ1,Flatwing,0,0,37000,0.64,821,872.0394773836128,156,2029,37003,423
CJ1,Flatwing,0,0,37000,0.64,986,786.3619541245122,142,1864,37003,423
CJ1,Flatwing,0,0,37000,0.64,1150,700.6810364853496,128,1700,37003,423
CJ1,Flatwing,0,0,37000,0.63,0,1263.7247920443763,222,2740,37003,416
CJ1,Flatwing,0,0,37000,0.63,164,1227.6284853648092,216,2686,37003,416
CJ1,Flatwing,0,0,37000,0.63,329,1139.2748073379794,202,2521,37003,416
CJ1,Flatwing,0,0,37000,0.63,493,1050.9182606297884,187,2357,37003,416
CJ1,Flatwing,0,0,37000,0.63,657,964.5706935041775,173,2193,37003,416
CJ1,Flatwing,0,0,37000,0.63,821,877.2159929410004,158,2029,37003,416
CJ1,Flatwing,0,0,37000,0.63,986,789.862186120136,144,1864,37003,416
CJ1,Flatwing,0,0,37000,0.63,1150,704.5133758098955,130,1700,37003,416
CJ1,Flatwing,0,0,37000,0.62,0,1272.5569859058498,226,2740,37003,410
CJ1,Flatwing,0,0,37000,0.62,164,1236.0968661229917,220,2686,37003,410
CJ1,Flatwing,0,0,37000,0.62,329,1146.1765012398705,205,2521,37003,410
CJ1,Flatwing,0,0,37000,0.62,493,1058.2317526434656,190,2357,37003,410
CJ1,Flatwing,0,0,37000,0.62,657,970.2876556077755,176,2193,37003,410
CJ1,Flatwing,0,0,37000,0.62,821,882.3406447875001,161,2029,37003,410
CJ1,Flatwing,0,0,37000,0.62,986,794.3942653329657,146,1864,37003,410
CJ1,Flatwing,0,0,37000,0.62,1150,707.4330587272215,131,1700,37003,410
CJ1,Flatwing,0,0,35000,0.7,0,,,,,
CJ1,Flatwing,0,0,35000,0.7,164,,,,,
CJ1,Flatwing,0,0,35000,0.7,329,n/p,n/p,n/p,n/p,n/p
CJ1,Flatwing,0,0,35000,0.7,493,n/p,n/p,n/p,n/p,n/p
CJ1,Flatwing,0,0,35000,0.7,657,n/p,n/p,n/p,n/p,n/p
CJ1,Flatwing,0,0,35000,0.7,821,n/p,n/p,n/p,n/p,n/p
CJ1,Flatwing,0,0,35000,0.7,986,n/p,n/p,n/p,n/p,n/p
CJ1,Flatwing,0,0,35000,0.7,1150,n/p,n/p,n/p,n/p,n/p
CJ1,Flatwing,0,0,35000,0.69,0,,,,,
CJ1,Flatwing,0,0,35000,0.69,164,,,,,
CJ1,Flatwing,0,0,35000,0.69,329,n/p,n/p,n/p,n/p,n/p
CJ1,Flatwing,0,0,35000,0.69,493,n/p,n/p,n/p,n/p,n/p
CJ1,Flatwing,0,0,35000,0.69,657,n/p,n/p,n/p,n/p,n/p
CJ1,Flatwing,0,0,35000,0.69,821,n/p,n/p,n/p,n/p,n/p
CJ1,Flatwing,0,0,35000,0.69,986,n/p,n/p,n/p,n/p,n/p
CJ1,Flatwing,0,0,35000,0.69,1150,n/p,n/p,n/p,n/p,n/p
CJ1,Flatwing,0,0,35000,0.68,0,,,,,
CJ1,Flatwing,0,0,35000,0.68,164,,,,,
CJ1,Flatwing,0,0,35000,0.68,329,n/p,n/p,n/p,n/p,n/p
CJ1,Flatwing,0,0,35000,0.68,493,n/p,n/p,n/p,n/p,n/p
CJ1,Flatwing,0,0,35000,0.68,657,n/p,n/p,n/p,n/p,n/p
CJ1,Flatwing,0,0,35000,0.68,821,n/p,n/p,n/p,n/p,n/p
CJ1,Flatwing,0,0,35000,0.68,986,n/p,n/p,n/p,n/p,n/p
CJ1,Flatwing,0,0,35000,0.68,1150,n/p,n/p,n/p,n/p,n/p
CJ1,Flatwing,0,0,35000,0.67,0,,,,,
CJ1,Flatwing,0,0,35000,0.67,164,1132.4911279850598,191,2686,35001,443
CJ1,Flatwing,0,0,35000,0.67,329,1053.1094684448724,179,2521,35001,443
CJ1,Flatwing,0,0,35000,0.67,493,975.8702298468517,167,2357,35001,443
CJ1,Flatwing,0,0,35000,0.67,657,897.5580919570447,155,2193,35001,443
CJ1,Flatwing,0,0,35000,0.67,821,820.3199367550766,143,2029,35001,443
CJ1,Flatwing,0,0,35000,0.67,986,741.5111165546296,130,1864,35001,442
CJ1,Flatwing,0,0,35000,0.67,1150,664.4638548188697,118,1700,35001,441
CJ1,Flatwing,0,0,35000,0.66,0,1170.614509481711,199,2740,35003,436
CJ1,Flatwing,0,0,35000,0.66,164,1139.3113979176683,194,2686,35001,436
CJ1,Flatwing,0,0,35000,0.66,329,1060.0553484052882,181,2521,35001,436
CJ1,Flatwing,0,0,35000,0.66,493,980.7965251974842,169,2357,35001,436
CJ1,Flatwing,0,0,35000,0.66,657,901.5394276960461,156,2193,35001,436
CJ1,Flatwing,0,0,35000,0.66,821,823.3360698231512,144,2029,35001,436
CJ1,Flatwing,0,0,35000,0.66,986,744.0756487847934,131,1864,35001,436
CJ1,Flatwing,0,0,35000,0.66,1150,666.9299189597315,119,1700,35001,436
CJ1,Flatwing,0,0,35000,0.65,0,1181.2443377716409,202,2740,35003,429
CJ1,Flatwing,0,0,35000,0.65,164,1149.4559962777148,197,2686,35001,429
CJ1,Flatwing,0,0,35000,0.65,329,1068.2759988989142,184,2521,35001,429
CJ1,Flatwing,0,0,35000,0.65,493,988.1343320159717,172,2357,35001,429
CJ1,Flatwing,0,0,35000,0.65,657,909.0348493179464,159,2193,35001,429
CJ1,Flatwing,0,0,35000,0.65,821,828.8918151949396,146,2029,35001,429
CJ1,Flatwing,0,0,35000,0.65,986,749.791142236774,133,1864,35001,429
CJ1,Flatwing,0,0,35000,0.65,1150,670.6875215768666,121,1700,35001,429
CJ1,Flatwing,0,0,35000,0.64,0,1191.4420761611273,206,2740,35003,423
CJ1,Flatwing,0,0,35000,0.64,164,1159.6778074701656,201,2686,35001,423
CJ1,Flatwing,0,0,35000,0.64,329,1077.692733724724,188,2521,35001,423
CJ1,Flatwing,0,0,35000,0.64,493,996.7343860553381,175,2357,35001,423
CJ1,Flatwing,0,0,35000,0.64,657,915.7727347954248,162,2193,35001,423
CJ1,Flatwing,0,0,35000,0.64,821,835.8356800972359,149,2029,35001,423
CJ1,Flatwing,0,0,35000,0.64,986,754.8749112078591,136,1864,35001,423
CJ1,Flatwing,0,0,35000,0.64,1150,674.9364243798416,123,1700,35001,423
CJ1,Flatwing,0,0,35000,0.63,0,1201.7921555617718,211,2740,35003,416
CJ1,Flatwing,0,0,35000,0.63,164,1169.050944508955,205,2686,35001,416
CJ1,Flatwing,0,0,35000,0.63,329,1086.3270730526121,192,2521,35001,416
CJ1,Flatwing,0,0,35000,0.63,493,1003.604725296947,178,2357,35001,416
CJ1,Flatwing,0,0,35000,0.63,657,922.8971013049786,165,2193,35001,416
CJ1,Flatwing,0,0,35000,0.63,821,841.1823031937037,151,2029,35001,416
CJ1,Flatwing,0,0,35000,0.63,986,759.4643450734494,138,1864,35001,416
CJ1,Flatwing,0,0,35000,0.63,1150,679.7658645806042,124,1700,35001,416
CJ1,Flatwing,0,0,35000,0.62,0,1211.2846567991821,215,2740,35003,410
CJ1,Flatwing,0,0,35000,0.62,164,1177.60943070154,209,2686,35001,410
CJ1,Flatwing,0,0,35000,0.62,329,1094.210779830126,195,2521,35001,410
CJ1,Flatwing,0,0,35000,0.62,493,1011.8061327044272,181,2357,35001,410
CJ1,Flatwing,0,0,35000,0.62,657,929.3988734722662,168,2193,35001,410
CJ1,Flatwing,0,0,35000,0.62,821,846.9928644600752,154,2029,35001,410
CJ1,Flatwing,0,0,35000,0.62,986,764.5840735663957,140,1864,35001,410
CJ1,Flatwing,0,0,35000,0.62,1150,683.1694405583141,126,1700,35001,410
CJ1,Tamarack,0,0,41000,0.7,0,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,41000,0.7,210,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,41000,0.7,420,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,41000,0.7,631,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,41000,0.7,841,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,41000,0.7,1051,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,41000,0.7,1261,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,41000,0.7,1471,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,41000,0.69,0,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,41000,0.69,210,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,41000,0.69,420,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,41000,0.69,631,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,41000,0.69,841,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,41000,0.69,1051,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,41000,0.69,1261,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,41000,0.69,1471,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,41000,0.68,0,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,41000,0.68,210,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,41000,0.68,420,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,41000,0.68,631,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,41000,0.68,841,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,41000,0.68,1051,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,41000,0.68,1261,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,41000,0.68,1471,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,41000,0.67,0,1414.2091288480929,241,2740,41002,443
CJ1,Tamarack,0,0,41000,0.67,210,1302.8527996645291,223,2561,41003,442
CJ1,Tamarack,0,0,41000,0.67,420,1174.9811470428808,203,2351,41003,441
CJ1,Tamarack,0,0,41000,0.67,631,1045.3865328359827,183,2140,41003,440
CJ1,Tamarack,0,0,41000,0.67,841,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,41000,0.67,1051,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,41000,0.67,1261,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,41000,0.67,1471,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,41000,0.66,0,1419.1515243773188,242,2740,41002,436
